,id,SubhaloHalfmassRad_xyTotal,SubhaloHalfmassRad_xzTotal,SubhaloHalfmassRad_yzTotal,SubhaloVelDispReProjectedStellarTotal,SubhaloVelDisp3D_Stellar_Re_Total,SubhaloVelDisp3D_Stellar_Total,SubhaloVelDisp3D_Gas_Total,SubhaloVelDisp3D_DM_Total
5366,587917,2.058657646,2.561223913,2.048508628,57.6947783,104.4415436,110.6836609,128.6953165,150.7304183
5367,587929,3.704277175,2.65303756,2.662109464,51.71497357,96.93475423,101.2752838,98.49293721,136.8112868
5368,587953,1.340226396,1.084506868,1.203842557,64.50408591,116.1760419,119.1409884,106.6555476,142.9776608
5369,587991,3.095449074,2.210583926,2.563982077,44.2066247,81.34405743,86.78533481,88.57929983,124.2789842
5370,588012,1.083184113,1.157345242,1.262732523,59.79514655,102.0340747,106.8209797,94.96586867,144.1085492
5371,588021,3.822475479,2.894253528,3.076075499,45.07465455,79.39062391,86.90766172,98.49877047,123.443873
5372,588038,1.338089665,1.192679088,1.255669839,66.14382695,118.1776643,117.5085402,118.1130134,146.4493078
5373,588052,0.985591061,0.988703869,1.039142028,66.64751079,118.7215571,117.7136922,113.1008315,153.0514259
5374,588085,2.131444012,2.515934475,2.141730779,59.21766483,105.1390104,113.6060656,121.0167248,149.9135387
5375,588093,1.306713939,1.255676775,1.345505335,50.75601808,86.97915591,87.45255983,80.69083301,121.0906209
5376,588126,1.388412834,1.745935156,1.938076936,55.81268183,101.816363,109.1610854,115.8359819,144.1862304
5377,588136,4.302222545,3.031413555,2.400581502,53.21856665,100.6675548,108.0482612,114.0231713,140.4543292
5378,588154,1.287995312,1.623506549,1.383645048,67.66766628,122.7049091,129.1557774,127.5304496,154.426404
5379,588162,0.942910763,0.869216137,0.862118483,58.52163607,102.6932847,102.8075769,88.20148683,131.6799567
5380,588181,2.445972171,2.188071316,2.363074524,47.70870857,84.1177708,94.92760911,104.2716956,123.1762682
5381,588196,1.121349941,1.121085237,1.265078884,58.02535623,102.6474694,99.94232346,92.87349195,139.3653837
5382,588209,4.454974858,2.639914749,2.742122213,64.5186097,123.4270025,128.295557,133.3066273,152.6997822
5383,588214,1.902089348,2.015667427,1.405170622,48.95320048,86.34782199,96.25233799,106.2805022,138.2533977
5384,588225,1.044073198,1.023704169,1.017885076,50.40303139,88.85536274,90.74103387,85.29603146,135.2567598
5385,588239,1.302359856,1.137099201,1.147429947,72.45557485,131.0927679,134.898801,147.3145862,157.9407971
5386,588251,3.106961037,2.11075047,2.224188589,49.73709766,92.04272252,99.24438773,103.3685695,134.9807737
5387,588265,2.260605785,1.628982794,1.894833856,51.02863991,92.64825668,97.87614668,105.4588183,137.7577324
5388,588283,1.09178804,1.141694362,1.248929122,38.16371716,67.37893553,80.19150607,87.89430399,114.2139334
5389,588295,1.23899149,1.213340033,1.504198871,80.38044327,144.4664797,149.7373936,135.0942438,171.0221221
5390,588296,2.28219647,2.998887516,1.815748513,43.78825798,80.38067064,87.71663178,101.8079856,129.4430309
5391,588317,1.585557181,1.43638527,1.279698622,56.9221132,102.5961668,106.790806,94.61415314,134.137215
5392,588329,1.545647108,1.260349712,1.397606119,59.94394047,106.6146546,107.7479515,86.07675128,140.9031019
5393,588346,4.293687428,3.22004901,3.388739233,47.22287623,84.98177303,93.15581931,99.82843667,128.6285201
5394,588367,1.061159343,1.026737841,0.998160425,59.68913816,105.9733251,109.0770775,112.634045,149.2578185
5395,588397,2.302080824,2.268437975,1.754691701,57.60058097,100.9275215,103.3447312,117.408276,138.1309139
5396,588403,2.721047359,1.956385721,2.178179749,46.88973242,82.68934623,96.91825427,102.2726819,134.2109651
5397,588429,1.395674353,1.291173741,1.415401382,52.19451611,92.12290093,95.69099622,105.2740819,131.3527069
5398,588475,1.30935046,1.321247793,1.698250354,50.02718654,90.69093738,94.92775483,98.03317481,123.9946311
5399,588485,1.064546065,1.000600596,1.339146852,58.29639173,107.715002,113.1479756,104.950605,137.40088
5400,588517,1.001850087,0.939039462,0.912446935,77.07958662,136.271556,137.5026709,141.629588,164.8441637
5401,588541,1.219946778,1.154856021,1.197584107,55.07978398,96.22312282,101.5805693,86.98755168,139.266639
5402,588554,1.851878475,2.304827878,2.13979312,61.23872371,105.6772583,104.6316353,113.4211667,138.4453425
5403,588565,2.432910467,1.730928498,2.220747246,58.36094435,105.0062564,112.7384585,114.4191207,145.5094562
5404,588577,1.523522968,1.454656301,1.577273848,56.51399472,98.20559988,98.11489867,103.0107542,128.4817221
5405,588594,2.368444398,1.950058083,1.881477583,58.9818732,108.8710215,116.5301158,108.0005918,142.7191052
5406,588614,1.66254598,2.181079739,1.488877677,48.28274109,87.14294909,89.22640078,80.43292435,115.1254709
5407,588640,1.605484547,1.674858066,1.637777729,54.72765075,94.41840324,99.34532255,112.535198,131.4815389
5408,588650,2.502566298,1.893058969,2.293455394,48.11211144,84.72093718,92.23192036,94.46248522,125.9177777
5409,588670,5.22389696,4.545085125,3.840531611,62.84725636,115.0754085,120.564425,131.3568414,148.6820515
5410,588676,4.527858208,3.531539411,3.128445545,48.2361634,88.16614716,99.64448495,107.8344674,131.6774023
5411,588734,1.968809133,2.64752911,2.098147858,47.74452386,86.30391643,91.79287517,103.8463072,113.5794342
5412,588742,1.01516667,0.996733564,1.160083031,53.91321822,94.79332011,96.61074741,92.28528025,126.4165432
5413,588764,2.350050024,2.355526766,3.557504976,55.23397447,102.605541,110.6941786,107.6586693,139.121174
5414,588772,1.504743831,1.458888183,1.532898154,55.28360953,95.84828287,97.42025,101.4555815,139.1904149
5415,588781,1.749044517,1.913183862,1.718457901,58.85967845,102.656111,110.2557559,112.1670007,146.3478402
5416,588791,1.161928886,1.148666249,1.210100191,56.99834182,100.7279402,101.0314089,83.0992657,118.3697275
5417,588820,1.188409988,1.523702558,1.205558065,58.62209257,107.3955335,111.39317,84.39337225,130.3009118
5418,588837,1.746543303,1.675372941,1.421568575,56.21335298,97.01054621,99.15302882,109.7638103,138.1927674
5419,588861,2.660311099,2.050358232,2.170176665,50.71123072,89.33222461,94.96972869,106.1685943,135.2345248
5420,588870,1.357084915,1.168260065,1.4599396,65.96424402,118.5877349,121.1668726,111.7252053,146.3480041
5421,588896,1.519805662,1.327219136,1.309875823,61.52743859,109.9832059,114.3772701,127.7203282,151.6251626
5422,588906,1.642643256,1.549847434,1.51809566,55.12301852,96.61397039,102.7297208,120.8145214,143.9554121
5423,588915,1.606960045,2.100780725,2.039350173,52.11871989,93.78783707,99.77612997,104.3052559,133.7404248
5424,588933,1.055351136,1.170319022,1.250547004,53.14603346,93.80878998,95.55682253,101.80827,125.1898178
5425,588952,1.682964183,1.630046872,1.530112548,61.8735088,110.8011976,116.4833051,114.3188631,147.1863905
5426,588961,0.935455361,0.95198477,0.877443137,64.33392071,115.2758068,118.3647527,107.0795368,152.757839
5427,588973,1.062228815,1.059289594,1.105906164,50.12502891,88.60263722,93.65535237,86.94911272,137.1027509
5428,588989,1.531479913,1.439427182,1.423243867,59.2267643,104.8516948,107.2177577,92.06869262,143.3379668
5429,589021,1.551806845,2.391707408,1.567081287,66.770834,122.0156864,125.1485148,100.1769768,150.8436561
5430,589031,1.794193871,1.798235283,2.229959739,64.28891954,116.2740081,119.1338428,123.1401688,145.5173868
5431,589046,2.796593552,2.145884198,2.218109072,51.05956085,89.36439403,94.95930204,103.6199732,136.8324709
5432,589051,2.17800067,2.621966935,2.045014453,57.72945286,99.65740154,104.471134,114.339749,145.1081007
5433,589058,1.220874315,1.437618903,1.193331555,60.24736917,105.6181767,105.6035481,94.99984275,141.4923546
5434,589067,1.134295044,1.05537865,1.070001499,70.44369148,125.625729,125.6189197,129.9567444,154.7943962
5435,589074,2.26298115,2.076945379,1.862462874,57.85547068,100.9637425,103.4567813,103.8578229,137.8706574
5436,589115,2.057235514,2.865800287,2.024170908,57.11700948,104.1612489,109.5220236,120.3493403,138.794437
5437,589127,2.235000075,2.297414057,3.305507031,45.8782481,84.63543834,92.19772908,92.62996195,121.8240544
5438,589158,1.780077794,1.811192405,1.46769182,48.48340688,85.47191189,93.13726918,109.9593134,129.1431208
5439,589170,1.343388603,1.060261316,1.0322646,63.88113667,116.0913346,120.4610735,114.9298079,146.3972889
5440,589179,1.471974155,1.628114604,1.456925441,48.02888839,82.6762509,88.74331108,94.80066794,127.9451393
5441,589209,2.925167704,3.264164625,3.209281171,57.31358851,103.9265911,113.0544811,105.396774,138.8269801
5442,589219,2.953142446,2.46370841,1.889595243,51.62160406,92.75117614,101.7541503,106.3945456,138.6480984
5443,589233,1.480163011,1.293454732,1.220744197,50.58116628,89.27854173,89.78409858,92.02114952,115.9363438
5444,589269,2.419246079,2.017537209,2.368920614,59.62592907,105.6424327,113.309372,106.5924143,145.8894922
5445,589327,1.705329378,1.24105206,1.478265015,64.08968485,115.6481583,124.0783437,133.6545705,153.6776824
5446,589341,1.589137176,1.34858814,1.430166172,54.29273749,96.2765303,101.2691537,90.05875658,137.0020491
5447,589351,3.008436298,2.369830505,2.214924398,72.0755758,130.9346894,134.1845939,117.0698306,153.0708058
5448,589355,1.757599981,1.857449669,2.687240063,55.92818001,101.395504,106.6071128,85.4154253,139.5167717
5449,589369,1.895300517,1.873545549,2.326359403,56.50872979,97.89790559,105.3811481,114.7949619,144.7202675
5450,589373,1.995835608,1.548764391,1.588796449,53.89003014,96.60766323,101.1457196,110.6132521,139.8233134
5451,589408,1.63431627,1.94135023,1.965273197,44.93527446,79.45912486,92.85125154,92.0212701,135.9897263
5452,589419,1.197574304,1.486238041,1.263236776,58.24116379,105.3209524,111.8500986,98.30430021,141.2793553
5453,589432,1.061662422,1.049727585,1.02537783,53.01036435,94.88624215,95.40427494,94.18466989,124.1279441
5454,589459,1.317555345,1.13526987,1.380977242,73.06981495,131.4778278,134.8393927,107.0811609,147.2082882
5455,589465,2.348145472,2.731988449,2.173724398,59.71291839,103.9578032,106.7986157,117.4717074,133.889345
5456,589492,1.428665632,1.695039533,1.497351392,49.75047581,86.23586011,92.34247592,101.4456649,133.0386628
5457,589507,1.071987916,1.086024073,1.101820149,61.57022058,109.0664552,108.8697004,104.7002468,136.1459008
5458,589512,1.136528698,1.00591078,1.256152721,50.79153779,90.1545689,94.14522856,92.09442912,137.3244701
5459,589524,1.640592468,1.820747026,2.379028767,36.56941274,66.56225644,80.43334411,80.11015292,120.5900478
5460,589541,1.598659385,1.973910665,1.808988389,44.49920593,78.74258566,86.28189802,96.61524048,122.4342572
5461,589573,2.801330767,2.724842383,4.411091833,52.36520753,96.32970547,101.5928292,110.8479319,130.5956336
5462,589584,1.465817576,1.47353267,1.331429391,52.06223486,91.47618204,97.26380161,114.2707504,140.387155
5463,589598,1.943787534,1.893329012,1.612381715,58.58988922,104.6007228,112.286001,124.586805,150.6669297
5464,589611,1.66486208,1.526538177,1.568418984,49.20812419,86.19049379,89.524288,101.0933292,136.1258816
5465,589669,1.167553659,0.973310298,1.019992729,76.59509681,137.3210135,141.7539233,113.4488355,153.9233425
5466,589677,1.441684748,2.131554994,1.625994857,65.63072802,123.2263478,129.130094,110.961746,145.068827
5467,589713,1.768781951,1.685072966,2.297012659,53.72505506,99.3572799,105.2207387,92.15461137,131.809238
5468,589725,2.760464665,3.321085657,2.672482247,54.88741189,98.58902209,108.4113791,119.6177881,140.6390744
5469,589743,3.109254351,5.276342228,3.095122908,54.96087546,102.0088285,108.992619,120.2076558,136.9680678
5470,589762,1.386098633,1.763773155,1.814532414,51.33474814,91.92394938,96.80296369,105.4175853,127.7033147
5471,589776,1.893248711,2.454035431,1.806463255,61.18929987,109.9238892,113.4532675,109.7805612,143.0998007
5472,589818,1.288941447,1.462080826,1.433219404,63.43017881,112.1479221,114.1689244,113.9335057,148.3733689
5473,589827,1.581877475,1.451152815,1.420043714,58.76741593,105.2861574,111.094028,101.7954468,141.0700497
5474,589860,2.778000337,1.783290849,1.777111266,51.80948398,97.04231336,103.4309598,90.74343025,131.8493564
5475,589877,1.762349501,1.528438561,2.052552485,60.44941695,111.4579776,118.8369458,103.7178446,141.6292167
5476,589887,1.379025495,1.433042792,1.248066029,55.24098816,99.11675848,100.7716355,86.36101656,137.2297279
5477,589896,1.029927083,0.958175752,1.12055057,52.25590514,93.61367374,97.251378,94.36205886,131.4388936
5478,589935,1.874677177,2.040214879,2.009849609,65.56905521,114.6279006,113.3589501,93.30469243,140.275482
5479,589948,1.081214358,0.901992183,0.919010336,59.33345534,106.1718528,109.5244817,100.3569671,142.0118661
5480,589988,2.07611918,1.40730867,1.640808501,53.74267613,92.66993139,92.08019564,94.95282887,125.1239095
5481,590032,1.479555464,2.179730504,1.659673441,54.51967061,97.15425179,102.4678183,93.79132117,134.7704464
5482,590048,1.528737604,1.423822166,1.313663739,71.0039919,124.595067,129.8744112,103.2739787,150.1990912
5483,590062,1.30893194,1.08695705,1.104968859,59.400433,106.7926999,110.6689119,97.01248927,137.8676552
5484,590075,1.987627254,1.367760146,1.691740746,53.28001357,95.15714268,101.0636184,113.3030011,139.6923148
5485,590084,1.362666727,1.160904587,1.112151075,57.40029454,104.6609183,108.8952388,103.7684717,138.5922098
5486,590096,1.809678722,1.442605534,1.702554092,68.39179286,126.6799105,132.4819994,109.7121576,152.6474557
5487,590114,1.290725929,1.439113614,1.360732004,58.08947211,101.7822778,104.7900297,118.2229986,143.7516439
5488,590130,2.365226201,2.98623249,4.458975056,41.19868051,79.41497975,87.52614051,93.06981751,121.282783
5489,590147,1.421383965,1.716237468,1.764607931,61.3729645,106.8631831,110.1143697,119.7381145,142.1225237
5490,590158,1.914920366,2.409243896,2.392813126,59.76034497,107.192681,110.2804946,111.5445633,135.1876989
5491,590167,1.098879141,0.943427183,0.942480743,55.60226826,98.6373247,101.7059655,80.5730569,134.2405516
5492,590185,0.854292278,1.128352676,0.826007307,80.89492307,148.465393,151.7711404,144.9181971,169.1947694
5493,590189,1.326131558,1.55806785,1.352259412,47.56561757,82.99510598,97.86275816,107.2271526,135.3169395
5494,590201,0.926799034,0.959397078,0.919356851,54.94843944,96.3824878,105.1407428,96.8463094,144.9631604
5495,590210,1.481066531,1.159131453,1.17573905,58.38773533,107.0855367,110.3552498,100.2941176,137.4126548
5496,590222,1.211024259,1.436460304,1.168392298,51.74331819,92.7321216,98.37372117,91.03628543,135.5983447
5497,590232,2.650953337,2.053218188,3.243993968,35.05002028,63.90379325,83.32726954,100.5335046,133.2229875
5498,590245,1.847185463,2.708701889,1.948521141,66.61369483,118.8654354,125.3357942,131.9240939,148.445934
5499,590253,1.727188425,1.816962874,1.574860029,53.07483879,91.69689177,96.06565659,110.6745125,135.3147228
5500,590268,1.742680675,2.087515031,1.563806139,61.2647151,113.855804,119.9973132,123.0169113,143.4714387
5501,590280,1.356718254,1.338154123,1.361569633,66.0978021,120.8050571,125.0559444,105.8008358,153.2359217
5502,590286,2.694287774,3.997429755,4.122926279,42.87559098,78.32746566,88.08400525,101.9181689,127.4971027
5503,590304,1.934462293,2.403747499,2.106839246,60.60256262,107.6201255,109.3362105,107.4866708,138.0534706
5504,590323,3.243175226,2.435658027,2.59504432,44.70916717,78.32461562,88.32271268,106.2782994,130.1862539
5505,590353,1.605336333,1.422335483,1.441336729,51.29731507,90.8809235,92.27117344,100.3016614,120.1917348
5506,590374,1.915988173,2.138966603,1.698600273,50.05761972,87.14869126,91.21349955,109.5990741,127.718951
5507,590392,1.316560228,1.448225083,1.265801387,55.78918279,98.1742012,103.7008495,100.6099113,136.5766578
5508,590401,1.901311143,2.045198999,2.302037157,63.96178277,112.9263396,116.1645726,129.9976321,149.6094472
5509,590410,2.205783749,1.606590372,1.554473899,57.56534446,105.1957355,109.4285822,107.0795202,142.2839957
5510,590420,2.068342736,1.541378978,1.858173572,58.54127905,104.1153604,106.833767,102.0063104,145.2992684
5511,590426,3.14777376,2.726312328,2.336118796,59.13636664,105.8447247,113.8729777,108.0383421,144.0016117
5512,590435,2.489836791,2.08437141,1.967758807,57.53210528,105.7988635,114.5204842,91.31332893,140.0565593
5513,590461,2.236328409,1.728705116,2.041441062,66.97614136,118.5945398,122.4829771,108.8353411,144.3642266
5514,590466,1.117870967,1.307871667,1.175270811,52.15289718,92.46524949,99.36379496,123.4748713,136.5133131
5515,590482,3.995847375,4.143495121,3.268163647,54.98575259,97.99217416,111.3194459,120.4323074,149.3562441
5516,590495,1.213129763,1.273989051,1.2160943,52.43191954,89.60172745,92.05091633,82.42322704,131.5018706
5517,590511,4.542621815,2.840577066,2.583040308,55.70608972,110.8555389,117.1698819,120.7405505,146.8939847
5518,590520,1.244937789,1.274262187,1.563759219,49.27252298,86.954911,89.80384024,85.08705273,128.1467044
5519,590532,2.398957254,1.8487083,1.726375057,40.54569436,71.62136899,83.58314544,103.0157514,118.9730836
5520,590543,2.003467849,1.739915282,2.431463571,49.60053958,89.1314269,99.1406644,99.05023165,136.2434253
5521,590564,2.859835367,3.720633056,4.674657344,47.43978918,88.4429299,97.00084014,105.3394483,126.1320516
5522,590583,2.322257229,3.062895886,2.144324782,62.69091215,114.1001179,118.6530455,94.66270016,136.3215288
5523,590628,1.493850501,1.432666159,1.517748488,56.04936875,97.15271868,98.87609973,93.4141473,134.5849768
5524,590648,1.347026785,1.547634565,1.405295116,50.62877634,87.46388252,94.08672385,104.201847,142.0487471
5525,590656,1.609283955,1.574938379,1.886599361,50.61736982,90.46660987,95.63878333,95.52057784,130.4310446
5526,590677,1.446043289,1.868581082,1.511426947,58.63281528,105.8695085,112.4524201,117.0870905,141.5194592
5527,590693,1.242957458,1.178744235,1.280970555,55.13098322,95.86620089,98.70567365,79.24476911,138.5159967
5528,590704,1.534288619,1.716466768,1.999352323,64.36027855,115.8395754,118.6868743,104.8653132,139.1596588
5529,590714,1.092962952,0.998078529,1.204924336,69.70366247,126.6149076,130.8406971,124.0371027,155.861879
5530,590762,1.200722792,1.129681825,1.204443024,59.14978336,103.9145627,105.4391434,116.0025456,135.4967233
5531,590777,1.270459432,1.205581596,1.263223809,51.26061258,88.04865455,90.15417092,80.86856083,126.8889782
5532,590798,1.623037495,1.600467318,1.615129469,57.61997272,98.39467591,101.7507658,111.6253619,135.4978569
5533,590809,1.530756715,2.164039462,1.551488294,49.77125882,90.89112338,94.44815918,77.33112759,128.4413122
5534,590829,1.661357369,1.7751211,1.801595289,60.98609886,110.7115839,116.5930835,106.6478588,145.9766463
5535,590838,1.396861032,1.338684168,1.609546714,63.69238047,116.3342182,116.3850299,117.5524482,148.4947613
5536,590840,2.349163296,3.049646836,2.177962989,59.58614836,110.1847159,116.4066913,125.1272821,144.2611373
5537,590890,2.035092832,2.125925239,1.676872334,83.45769405,148.829515,154.7779294,99.5343393,172.7170759
5538,590905,1.021284856,1.12494374,1.122172586,45.61547469,79.84010945,83.77837867,85.98063915,131.5447782
5539,590924,1.293129167,1.096787729,1.059293124,63.54219554,114.1459662,116.9187955,123.0663029,146.9188939
5540,590968,0.924511159,1.03771111,1.051437971,62.25643255,111.7116358,117.0584501,98.33855912,146.3052449
5541,590977,1.727695974,1.673048176,2.42064612,43.17568659,78.75697851,84.12072557,85.72025244,101.5498862
5542,590992,2.153965305,2.398353907,2.901453485,54.59561564,98.83847003,107.1832466,117.7900477,146.4359272
5543,591000,1.776296162,2.310181397,1.945598994,43.06791335,75.50628575,82.56998434,86.07894514,120.0934127
5544,591024,2.393192001,2.803115561,2.033888798,55.53862098,100.4967642,109.150235,116.8983197,141.8698542
5545,591123,2.316696859,2.286046749,1.904279697,46.60931688,82.94896632,88.72220421,90.97664077,120.7745905
5546,591137,1.768681331,2.122756766,1.782819138,63.19174365,112.17643,114.468436,109.5217119,141.3580713
5547,591153,1.349844314,1.621294361,1.804448938,60.79809579,109.5818083,117.4057334,101.0501123,147.0218773
5548,591183,2.169628107,1.461644207,1.518183068,62.64640375,118.1574672,125.1195568,126.5252835,153.0050054
5549,591237,2.139851103,2.329608129,2.928273004,49.8178659,91.54500538,96.50835186,89.85999125,127.5415859
5550,591265,1.930308059,2.105622423,3.122895166,48.59018884,90.38811145,94.50084764,102.4944005,128.9527586
5551,591278,2.311854548,2.023770795,2.526512897,60.97768218,106.8348573,107.5869684,121.1158424,138.0137667
5552,591288,2.061668746,1.815204835,1.187220804,86.68373949,158.8109742,163.2057775,0,172.3629546
5553,591296,1.606023925,1.587877303,1.69094267,44.31474307,77.87379736,86.31361294,91.57414464,118.9484424
5554,591313,1.919081234,1.839502906,2.103299056,52.63696145,91.82165987,94.67615212,92.9264861,129.9799344
5555,591328,0.895085375,0.931067543,0.893603264,68.01579234,118.666862,118.94371,106.8140831,148.387458
5556,591333,1.30970067,1.269892357,1.317164406,51.73558328,90.01464311,93.78284573,82.47366654,130.7556583
5557,591344,1.183171814,1.249751486,1.06397827,55.08323279,98.86988927,103.8287544,87.44994664,124.3263801
5558,591362,1.332990393,1.188062934,1.271271996,55.25327175,98.94658222,100.9413791,87.92662113,132.2254594
5559,591379,2.206508382,2.728670121,2.91521342,55.89677513,100.9441913,101.926113,93.68397368,131.6615403
5560,591425,2.439883324,1.96838158,1.572148906,52.24275639,94.03572502,103.7916289,112.5864848,141.7314378
5561,591447,1.363515433,1.110452857,1.192521372,55.06417912,93.86733446,95.81305447,102.337825,132.1450992
5562,591462,0.935571894,0.966298021,1.164425366,49.23910996,86.2006231,87.12425828,80.34666889,129.2613442
5563,591475,1.020465718,0.98541975,1.057108983,63.41902335,112.4533819,114.8243759,121.9960696,147.2625929
5564,591479,1.88577338,2.084853274,2.25107196,51.87030382,91.26409907,92.80592664,102.4993754,126.0504632
5565,591491,1.76002191,2.253964644,2.033367211,55.67390312,98.59022949,104.5692233,104.6419923,140.8425556
5566,591499,1.446332259,1.437493703,1.2037598,58.48696019,104.7367037,108.5748944,106.6931993,136.7993967
5567,591514,3.728059261,2.82658109,3.06282224,51.29245268,91.03234117,100.1531734,114.1517162,131.40772
5568,591541,1.606979248,1.653219833,1.632420543,65.9493361,118.8790097,121.8073626,109.4149338,145.2730102
5569,591547,1.522713585,1.637726469,1.455752645,54.49139242,96.63678789,97.75182545,106.3445743,130.5846103
5570,591557,1.906060571,2.227235651,1.673456668,52.00247171,92.56963068,97.2636575,93.76861513,124.7098189
5571,591571,1.271760054,1.696750931,1.240783413,56.23218314,103.6791201,106.9995357,91.39520124,137.1929403
5572,591585,1.585536964,1.797789042,1.804060768,49.30033258,87.2674115,94.74052428,97.83313886,127.2243287
5573,591604,2.746699423,1.821865959,2.520224769,63.87635015,116.3811519,122.4529455,127.4839663,145.700322
5574,591612,1.562051813,1.450957303,1.668110273,55.98702106,98.83982254,106.0219981,130.6177991,143.3480836
5575,591620,1.318173912,1.926432151,1.434782313,51.04326083,93.81655716,101.0070866,98.43628957,136.5970486
5576,591636,1.138964064,1.01315714,1.282127457,60.87083019,107.9514726,110.9899951,83.03838093,141.7891391
5577,591646,1.794459534,1.861496008,2.538426062,48.44446438,88.76212622,91.38459914,91.38000488,116.0331682
5578,591660,1.246250641,1.530984276,1.274861459,62.4523662,115.9748452,121.7468647,106.2608795,141.4928681
5579,591668,3.640716849,4.064771232,6.272579759,47.60290658,90.61678998,107.0655455,125.3238377,140.0543196
5580,591679,1.80102887,1.949683216,2.715314476,61.087061,113.8064948,117.128353,112.7231058,145.3274617
5581,591691,1.390447455,1.353183679,1.8471286,61.87019164,114.9310063,120.9455241,101.3292002,150.3813988
5582,591698,1.86292027,1.518036059,1.356149177,41.09556258,72.85116992,89.44202406,86.82010947,127.4806231
5583,591719,2.783497371,2.747191662,2.307664769,53.2756265,94.66947638,97.74859358,107.0813198,129.3256648
5584,591732,1.711650601,2.030571946,2.091767904,50.69781936,91.0993704,94.2646882,86.88787621,120.3291839
5585,591753,2.953888213,2.469053439,2.867688327,54.21697189,94.74722575,102.0206909,98.90043317,137.2541508
5586,591760,1.450191742,1.638581636,1.486822405,63.22167511,109.7648667,109.7293483,98.26647119,136.8658886
5587,591764,1.541166761,1.672100443,1.461047641,49.78922402,86.46215186,92.22763348,102.2975511,131.7683989
5588,591774,3.708671239,3.303518539,2.723279695,62.54176801,110.6458878,120.5283279,127.017453,150.674001
5589,591777,1.003174903,1.034054513,0.975028877,58.63088885,102.4895069,106.904706,93.77862816,142.6048535
5590,591786,1.650405515,1.807822581,1.377208759,52.33178176,97.02907453,102.2105217,78.01143364,118.6974862
5591,591820,2.805914658,2.106423434,2.382279564,55.34336761,100.3897198,105.0875061,90.06493899,137.9447714
5592,591832,1.922796735,1.911442673,1.823121496,57.75456994,103.5350467,110.4877292,97.70057926,134.1745598
5593,591848,1.672065592,1.714579999,1.894298273,63.41099137,115.8568266,119.5354068,113.965083,144.6103011
5594,591881,3.101087952,2.505997611,3.530452487,51.97762022,94.2608741,102.1052508,98.61698992,131.3466418
5595,591894,1.649000539,1.784714858,1.494678609,53.83786894,93.08435192,103.6330643,95.12544153,139.3243614
5596,591943,1.994431583,2.891310688,2.064638308,49.36898805,91.08061025,100.5866526,100.3234461,135.0186215
5597,591953,2.310138474,2.452801415,2.978997902,55.31594552,97.51175235,102.8753354,112.3375618,122.685321
5598,591967,2.293187862,2.053978037,2.331078691,49.03470536,86.52889874,88.83401052,94.37080327,127.1636789
5599,591981,1.154036582,1.327794643,1.383160852,61.20939033,105.3576866,101.7809745,86.62710762,133.1525587
5600,591995,1.231739051,1.117192524,1.052311499,58.39072958,104.0555136,105.044336,102.5490306,142.4659189
5601,592005,1.033059004,1.006376613,1.174771998,62.55148521,111.4950695,116.6332365,106.4958866,145.1118443
5602,592018,1.699238809,1.584407426,1.421279134,68.67686809,122.3077051,125.8041078,124.7304778,148.238406
5603,592022,1.127560077,1.441745805,1.159068003,53.1441027,93.45146219,98.21342775,108.2056664,134.9168864
5604,592037,1.69709279,1.695120301,1.90706812,47.32464348,82.35293922,90.18529373,92.80297122,126.2368012
5605,592046,1.524172301,1.570879267,1.57565211,75.00501888,131.1161488,132.6696581,129.0937777,156.6088549
5606,592050,1.705733997,1.259262413,1.307053189,54.41375022,96.6152475,100.9000347,96.73959007,135.4787533
5607,592067,3.119599576,3.033361697,2.457102264,44.36189413,81.16714081,93.85752888,108.1935681,129.2279772
5608,592077,1.733685445,1.776534561,1.317698921,58.90907038,101.4173806,101.2678545,107.0599637,132.4438982
5609,592094,1.137423454,1.198827244,1.102715826,53.0235897,91.79473327,93.59325047,98.01659182,134.7791193
5610,592112,1.620076884,1.516962112,1.737765447,42.71512051,77.8692897,86.50438109,77.42775909,118.193531
5611,592159,1.507904264,2.010675055,1.858001024,61.7931444,114.5870092,121.6615655,99.79315239,142.2327402
5612,592165,2.879774641,3.96316624,4.243233598,44.52864927,80.60987432,89.76023142,103.5808948,125.8495356
5613,592188,1.481968541,1.825835952,1.648959509,59.64921386,105.1258403,108.5173458,100.6063882,136.246266
5614,592204,1.727190082,1.72335916,1.461224162,49.82420508,87.51752016,93.6986159,102.9303468,137.6320666
5615,592219,1.808779109,2.62952888,1.952598515,51.68727859,91.38773507,98.11863233,102.1771704,131.2380929
5616,592244,1.663323056,1.593946693,1.764180246,57.76703189,100.3112363,102.3134167,88.38038762,134.7975109
5617,592268,1.18435913,1.068039437,1.272764921,51.77634102,89.77031244,91.5896785,84.19121815,138.3771135
5618,592283,2.209736667,2.217609652,3.284457222,55.09978321,103.6468572,109.3049855,117.2103183,136.6331804
5619,592291,1.066637027,1.34267143,1.23427905,50.90731959,88.69480569,96.32020371,93.42650596,138.5046069
5620,592324,2.035569437,2.84722093,1.935803418,59.95410676,107.1504576,109.1691491,116.1947954,137.2364893
5621,592329,2.581103676,2.388731788,2.104561977,60.22938049,108.2375311,114.0409772,113.3204379,143.1396145
5622,592341,2.136353711,1.966519897,2.11945071,52.30922194,91.70923118,96.73303133,98.45109641,127.7674392
